,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
11520,0.0,0.7179199999999999,0.5215540000000001,0.3793119999999999,0.2247200000000001,1.04535,1.14246,0.24770700000000065,0.8038910000000001,0.29390799999999984,1.0616520000000007,0.16513800000000045,2.819099700000001,0.41309199999999857,0.4494400000000006,0.7217949999999991,0.0,1.1424599999999996,0.9731810000000001,0.5575110000000001,0.0,1.0559750000000006,1.5541570000000005,0.0,1.0453500000000004,0.5490200000000007,1.2657810000000005,0.22472000000000117,0.289662999999999,1.2671700000000015,0.2809000000000006,1.0017689999999995,0.5803049999999997,1.2352950000000043,0.25110899999999936,0.47153999999999946,0.16513800000000217,0.6200599999999987,0.5490200000000007,0.9123299999999994,0.7576749999999993,1.2694090000000027,0.0,0.6321960000000015,0.8021250000000008,0.5218570000000006,0.44086199999999676,0.8768099999999988,0.9607849999999987,0.8438539999999981,1.2885750000000002,0.5476139999999949,0.2204310000000001,0.5386199000000023,0.36507600000000584,0.5845400000000014,0.3295560000000017,0.1674060000000019
11521,0.0,0.5106539999999999,0.5215540000000001,0.3793119999999999,0.320224,0.738201,0.94195,0.1238490000000001,0.7095389999999999,0.3584240000000004,1.0961640000000001,0.0825659999999992,2.4801575999999996,0.3651450000000007,0.6404480000000018,0.39924900000000085,0.0,0.9419500000000004,1.0048169999999998,0.7491540000000019,0.0,0.8942000000000012,1.467818000000001,0.0,0.7382010000000008,0.26890799999999826,1.0070189999999979,0.3202240000000009,0.2671020000000017,1.0730400000000009,0.4002799999999994,0.7555149999999983,0.4418489999999976,0.6050429999999961,0.28145099999999856,0.550268999999999,0.0825659999999992,0.3951360000000008,0.2689080000000017,0.8026400000000002,0.46394100000000243,0.7368839999999967,0.0,0.4704989999999992,0.776688000000001,0.2567249999999993,0.5376360000000011,0.4980329999999984,0.4705889999999969,0.6713459999999998,0.6997139999999971,0.33763499999999935,0.26881800000000056,0.47218599999999944,0.22508999999999724,0.3320219999999978,0.1619759999999977,0.18763399999999902
11522,0.0,0.368592,0.7112049999999999,0.5172399999999999,0.14044800000000005,0.5154030000000002,0.6522699999999999,0.1789019999999999,0.4142940000000004,0.193548,1.2715560000000001,0.1192680000000005,2.3285931,0.284307000000001,0.280896000000001,0.3280000000000002,0.0,0.6522699999999999,1.1655929999999994,0.3558329999999981,0.0,0.5858949999999995,1.5023580000000005,0.0,0.5154029999999994,0.21848799999999932,0.6605639999999989,0.14044799999999963,0.27441700000000074,0.7030739999999998,0.17555999999999994,0.47522000000000014,0.2692019999999996,0.49159799999999587,0.1649700000000004,0.3101310000000017,0.11926799999999876,0.3282679999999996,0.21848799999999932,0.7535899999999984,0.42765800000000087,0.6338349999999993,0.0,0.30902699999999994,0.456873,0.24337799999999896,0.2903220000000026,0.41006700000000007,0.382353999999998,0.44037600000000277,0.5739329999999987,0.30583500000000086,0.1451610000000013,0.5170723999999988,0.20388999999999824,0.27337800000000123,0.14899999999999983,0.1099799999999991
11523,0.0,0.46601499999999996,0.3318920000000001,0.24137599999999995,0.1235959999999999,0.4771050000000002,0.5534850000000002,0.3165120000000001,0.45320800000000006,0.193548,1.0728480000000005,0.21100800000000036,3.1497915000000005,0.39133700000000027,0.24719199999999852,0.32209799999999983,0.0,0.5534850000000011,0.983444,0.330554999999998,0.0,0.466045,1.5023580000000005,0.0,0.4771049999999985,0.26330400000000065,0.6222659999999981,0.12359600000000012,0.282348,0.5592540000000004,0.15449499999999927,0.5186009999999988,0.2901750000000002,0.5924340000000028,0.19820099999999855,0.34336199999999983,0.21100799999999864,0.24924000000000127,0.26330399999999893,1.0193499999999986,0.4250800000000013,0.6145319999999975,0.0,0.34263900000000225,0.37232399999999677,0.33815000000000234,0.2903220000000026,0.3844079999999993,0.46078199999999986,0.41484399999999755,0.5818860000000002,0.29243399999999764,0.1451610000000013,0.5835063000000016,0.1949559999999996,0.2562719999999984,0.20198800000000017,0.13213399999999903
11524,0.0,0.5042639999999999,0.3318920000000001,0.24137599999999995,0.1348320000000001,0.53184,0.6177900000000001,0.385317,0.4769490000000004,0.1720440000000001,0.956232,0.25687800000000033,2.4112506000000002,0.4287240000000001,0.2696640000000002,0.35016900000000084,0.0,0.6177900000000001,0.8765460000000006,0.33128099999999927,0.0,0.5712749999999995,1.4850880000000006,0.0,0.5318400000000004,0.2520999999999999,0.660873000000001,0.13483199999999967,0.27441700000000074,0.6855300000000002,0.16854000000000002,0.5022710000000004,0.29019899999999965,0.5672250000000011,0.22956300000000207,0.3585960000000027,0.25687800000000205,0.32218800000000103,0.25210000000000166,0.7803400000000009,0.5362530000000004,0.7202490000000027,0.0,0.31810800000000095,0.4438889999999994,0.36032700000000056,0.25806600000000124,0.4307160000000011,0.441175000000002,0.44058200000000186,0.6197910000000015,0.3700800000000018,0.12903300000000062,0.4937334999999994,0.24671999999999888,0.2871439999999996,0.21167599999999745,0.15304199999999907
11525,0.0,0.314302,0.37931300000000007,0.275864,0.1348320000000001,0.49786800000000003,0.6549900000000001,0.09632699999999979,0.3833170000000002,0.20788400000000018,0.8517480000000003,0.06421799999999957,2.391969000000001,0.2308339999999992,0.2696640000000002,0.31771700000000036,0.0,0.6549900000000003,0.7807690000000006,0.3581609999999992,0.0,0.5636749999999996,1.5196280000000002,0.0,0.49786800000000025,0.212884,0.6537810000000008,0.13483199999999967,0.282348,0.6764100000000005,0.16854000000000002,0.4711709999999994,0.26078700000000016,0.47898900000000255,0.13323299999999996,0.28914600000000057,0.0642180000000013,0.3161080000000007,0.212884,0.7740999999999998,0.3696229999999995,0.5869070000000011,0.0,0.3155760000000014,0.43932899999999875,0.20247500000000057,0.31182600000000116,0.396744000000001,0.37254700000000085,0.43585400000000285,0.5564070000000019,0.26918999999999904,0.15591300000000058,0.47218599999999944,0.1794600000000028,0.26449600000000295,0.12784800000000332,0.08882200000000229
11526,0.0,0.3594070000000001,0.5215540000000001,0.37931200000000004,0.12921200000000008,0.4575390000000001,0.6466050000000004,0.19266300000000003,0.3920950000000003,0.24372799999999992,0.7118039999999994,0.12844199999999945,3.5824533,0.3326450000000012,0.25842399999999843,0.29224100000000036,0.0,0.6466049999999998,0.6524870000000003,0.37661399999999906,0.0,0.503459999999999,1.416008,0.0,0.45753899999999986,0.2072840000000003,0.6403350000000005,0.12921200000000008,0.27441700000000074,0.6041520000000001,0.16151499999999924,0.4778779999999976,0.252371999999999,0.46638900000000283,0.1611299999999989,0.34392599999999784,0.12844199999999945,0.2735560000000012,0.20728399999999855,1.1593699999999998,0.38059099999999957,0.561629000000001,0.0,0.3382590000000005,0.39898499999999754,0.2410910000000023,0.3655919999999979,0.3606300000000007,0.36274700000000004,0.4268899999999992,0.5160930000000021,0.26938799999999885,0.18279599999999896,0.44884710000000005,0.17959199999999925,0.2404200000000016,0.14645599999999967,0.10741999999999696
11527,0.0,0.338765,0.5215540000000001,0.3793119999999999,0.14044800000000005,0.455418,0.6278950000000005,0.11008799999999994,0.40740500000000046,0.2652319999999998,1.0961640000000001,0.07339200000000025,3.706455,0.284547999999999,0.28089599999999926,0.2908109999999985,0.0,0.6278949999999999,1.0048169999999998,0.4095959999999982,0.0,0.47191499999999986,1.5368870000000006,0.0,0.4554179999999991,0.2296920000000001,0.6543419999999988,0.14044799999999963,0.26710199999999995,0.5662979999999997,0.17555999999999994,0.5250669999999954,0.2776050000000002,0.5168069999999976,0.14203200000000027,0.3409559999999999,0.07339199999999851,0.23708399999999852,0.2296920000000001,1.1994999999999991,0.2982439999999996,0.5053199999999967,0.0,0.37119299999999883,0.3884849999999974,0.22119699999999937,0.39784799999999926,0.3500819999999981,0.4019609999999993,0.43622799999999684,0.5223509999999973,0.21450899999999815,0.19892399999999963,0.5170723999999988,0.1430059999999976,0.23338799999999757,0.13930999999999666,0.09468799999999902
11528,0.0,0.47178600000000004,0.426723,0.31034399999999995,0.11797599999999989,0.3775919999999999,0.5643800000000002,0.4403699999999998,0.4134780000000001,0.250896,0.8983920000000001,0.2935799999999999,3.4116071999999997,0.5306820000000011,0.23595200000000108,0.23895800000000092,0.0,0.5643799999999998,0.8235259999999998,0.365136000000002,0.0,0.3982299999999994,1.4505479999999995,0.0,0.37759200000000126,0.18487200000000087,0.5657640000000016,0.11797600000000054,0.31284,0.47787600000000036,0.14747000000000024,0.44502000000000086,0.22713600000000106,0.41596199999999717,0.23527200000000165,0.423444000000002,0.2935800000000016,0.20060800000000142,0.18487199999999912,1.1040800000000004,0.4452580000000005,0.5362039999999985,0.0,0.32682599999999884,0.3274200000000019,0.3343739999999984,0.3763440000000007,0.28910999999999865,0.3235259999999976,0.3771759999999999,0.42776399999999715,0.297246000000001,0.18817200000000034,0.5170723999999988,0.19816400000000067,0.19274000000000027,0.190296000000003,0.1568480000000011
11529,0.0,0.33882,0.47413299999999997,0.3448240000000001,0.1348320000000001,0.3576930000000001,0.5244500000000001,0.2614679999999999,0.35278800000000016,0.2007160000000001,0.7463280000000001,0.17431199999999983,3.3757632000000006,0.35390099999999935,0.2696640000000002,0.2018579999999992,0.0,0.5244499999999992,0.6841339999999995,0.3527849999999978,0.0,0.442095,1.5541570000000005,0.0,0.3576929999999992,0.12324799999999941,0.5082299999999984,0.13483199999999967,0.282348,0.530514000000001,0.16854000000000002,0.35554199999999864,0.19355999999999887,0.27730799999999867,0.188279999999999,0.3388169999999982,0.17431199999999938,0.2188439999999993,0.12324800000000115,1.09248,0.36410400000000054,0.4531470000000044,0.0,0.2429730000000005,0.36638099999999896,0.20864400000000088,0.3010739999999984,0.2565690000000016,0.2156840000000007,0.3388200000000001,0.3490050000000029,0.25128900000000176,0.1505369999999992,0.4937334999999994,0.16752600000000117,0.17104600000000109,0.1197279999999995,0.1255200000000005
11530,0.0,0.263562,0.284482,0.20689600000000002,0.14606799999999995,0.3328649999999999,0.46932500000000005,0.1789020000000001,0.31347899999999956,0.15053600000000017,0.7584599999999999,0.11926799999999962,2.3506248000000007,0.2520480000000004,0.2921360000000001,0.16708300000000015,0.0,0.4693249999999996,0.6952549999999996,0.3320040000000003,0.0,0.46373999999999893,1.450548000000001,0.0,0.3328649999999982,0.07282800000000048,0.44576699999999797,0.1460679999999992,0.29759399999999997,0.5564880000000008,0.18258500000000072,0.275853999999999,0.16417199999999887,0.16386299999999848,0.16918499999999878,0.2820869999999986,0.11926799999999876,0.22492399999999962,0.07282800000000048,0.7607199999999994,0.32431399999999916,0.3954099999999988,0.0,0.16752299999999928,0.3877949999999998,0.13413299999999984,0.2258039999999996,0.22331400000000223,0.1274490000000017,0.2971779999999986,0.2779350000000035,0.2283270000000004,0.11290200000000153,0.5170723999999988,0.1522179999999991,0.14887599999999918,0.07616999999999693,0.11278999999999803
11531,0.0,0.258126,0.5215540000000001,0.3793119999999999,0.11797599999999989,0.35801399999999983,0.49621,0.1238490000000001,0.30532499999999996,0.1720440000000001,0.9095880000000003,0.08256600000000006,2.7006291000000004,0.22535999999999998,0.23595200000000022,0.21330099999999994,0.0,0.49620999999999954,0.8337889999999997,0.3059970000000023,0.0,0.4286250000000002,1.5196280000000002,0.0,0.3580140000000003,0.13445200000000018,0.4870470000000009,0.11797600000000054,0.282348,0.5143500000000002,0.14747000000000024,0.3425690000000009,0.18932100000000096,0.3025170000000004,0.12976500000000044,0.2587980000000011,0.0825659999999992,0.22492399999999962,0.13445200000000018,0.8739899999999998,0.2937289999999995,0.4232769999999997,0.0,0.22987199999999902,0.34565700000000266,0.15588299999999902,0.25806600000000124,0.26953199999999944,0.23529099999999858,0.3246980000000017,0.3703709999999978,0.2099760000000006,0.12903300000000062,0.4937334999999994,0.13998399999999925,0.17968800000000076,0.09474799999999867,0.08650999999999798
11532,0.0,0.37355499999999997,0.474133,0.34482399999999996,0.11235999999999993,0.32993400000000006,0.42646000000000006,0.3165120000000001,0.3523209999999996,0.164876,0.8517479999999998,0.21100800000000036,2.2734675,0.36983299999999997,0.2247200000000003,0.2015910000000001,0.0,0.42646000000000006,0.7807690000000006,0.2921969999999975,0.0,0.3608149999999987,1.4850880000000006,0.0,0.32993399999999873,0.15126000000000028,0.45359099999999797,0.11236000000000058,0.29759399999999997,0.43297800000000053,0.1404500000000003,0.3557830000000001,0.19771499999999936,0.3403350000000006,0.18977399999999844,0.3134309999999977,0.21100799999999864,0.17629199999999978,0.15126000000000028,0.7357500000000003,0.3521319999999998,0.4393140000000014,0.0,0.23710199999999945,0.30075899999999767,0.2541170000000016,0.24731399999999848,0.2456639999999996,0.2647050000000005,0.30239400000000094,0.3591089999999998,0.2377229999999987,0.12365699999999924,0.5170723999999988,0.15848200000000146,0.1637760000000009,0.14596600000000085,0.12651600000000013
11533,0.0,0.315816,0.5215540000000001,0.3793119999999999,0.10112399999999996,0.3302699999999999,0.5326249999999999,0.2201849999999999,0.31826399999999994,0.24372799999999992,0.99168,0.1467900000000008,2.6262219000000004,0.35405100000000017,0.20224799999999948,0.20883399999999974,0.0,0.5326250000000001,0.9090399999999998,0.3344820000000023,0.0,0.3543700000000014,1.5196280000000002,0.0,0.33027000000000056,0.15686399999999961,0.5130660000000012,0.10112399999999931,0.2896630000000008,0.42524399999999996,0.12640499999999957,0.3937869999999996,0.1934910000000005,0.35294399999999915,0.1492380000000012,0.3320340000000019,0.1467900000000008,0.1823720000000001,0.15686399999999961,0.8499100000000006,0.3046969999999996,0.41900800000000193,0.0,0.3004440000000004,0.28846500000000164,0.21550800000000314,0.3655919999999979,0.2544270000000015,0.2745120000000011,0.3420439999999997,0.37207500000000293,0.21017400000000047,0.18279599999999896,0.5835063000000016,0.14011599999999916,0.16961799999999985,0.12736199999999892,0.09949199999999964
11534,0.0,0.343349,0.331892,0.24137600000000006,0.09550400000000005,0.29208300000000004,0.5519050000000001,0.33027300000000026,0.3048859999999999,0.2652319999999998,0.9450359999999998,0.22018200000000018,2.4884388000000004,0.4558029999999994,0.19100799999999946,0.1763820000000001,0.0,0.5519050000000001,0.8662829999999998,0.34218000000000093,0.0,0.3397450000000007,1.5196280000000002,0.0,0.29208300000000026,0.11764799999999971,0.4910069999999999,0.09550399999999973,0.29759399999999997,0.4076940000000001,0.11938000000000053,0.35130400000000195,0.1598640000000009,0.26470800000000066,0.18171900000000032,0.38064299999999995,0.22018199999999932,0.17629199999999978,0.11764799999999971,0.80532,0.3597770000000021,0.4186919999999983,0.0,0.2871599999999981,0.2754750000000007,0.23502399999999687,0.39784799999999926,0.22045499999999787,0.20588399999999993,0.3273379999999999,0.3086909999999964,0.24230999999999905,0.19892399999999963,0.5170723999999988,0.16154000000000168,0.14696999999999974,0.13221799999999992,0.12114600000000253
